"","x"
"1810",5
"1811",7
"1812",7
"1813",7
"1814",1
"1815",4
"1816",5
"1817",5
"1818",4
"1819",4
"1820",7
"1821",4
"1822",5
"1823",4
"1824",9
"1825",9
"1826",4
"1827",4
"1828",6
"1829",9
"1830",5
"1831",3
"1832",1
"1833",9
"1834",6
"1835",8
"1836",7
"1837",4
"1838",4
"1839",9
"1840",4
"1841",4
"1842",5
"1843",9
"1844",5
"1845",4
"1846",3
"1847",4
"1848",9
"1849",9
"1850",7
"1851",7
"1852",5
"1853",7
"1854",5
"1855",9
"1856",4
"1857",4
"1858",5
"1859",5
"1860",1
"1861",8
"1862",7
"1863",7
"1864",9
"1865",4
"1866",5
"1867",4
"1868",3
"1869",8
"1870",6
"1871",9
"1872",4
"1873",1
"1874",1
"1875",7
"1876",7
"1877",7
"1878",1
"1879",1
"1880",9
"1881",7
"1882",4
"1883",1
"1884",7
"1885",5
"1886",3
"1887",9
"1888",5
"1889",7
"1890",7
"1891",7
"1892",7
"1893",1
"1894",7
"1895",5
"1896",4
"1897",4
"1898",9
"1899",7
"1900",9
"1901",8
"1902",1
"1903",9
"1904",4
"1905",7
"1906",4
"1907",8
"1908",1
"1909",4
"1910",2
"1911",5
"1912",8
"1913",9
"1914",9
"1915",1
"1916",6
"1917",4
"1918",7
"1919",6
"1920",7
"1921",9
"1922",5
"1923",1
"1924",8
"1925",7
"1926",5
"1927",3
"1928",9
"1929",9
"1930",4
"1931",9
"1932",6
"1933",9
"1934",5
"1935",1
"1936",4
"1937",4
"1938",5
"1939",4
"1940",4
"1941",9
"1942",9
"1943",8
"1944",7
"1945",1
"1946",7
"1947",6
"1948",5
"1949",9
"1950",7
"1951",3
"1952",4
"1953",4
"1954",5
"1955",9
"1956",6
"1957",9
"1958",4
"1959",8
"1960",5
"1961",9
"1962",7
"1963",5
"1964",9
"1965",4
"1966",8
"1967",9
"1968",4
"1969",9
"1970",1
"1971",9
"1972",7
"1973",6
"1974",4
"1975",7
